Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2014,4,14,15,29,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),18##,ROBSON ST,West End
2014,4,14,15,31,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E 19TH AV and KNIGHT ST,Kensington-Cedar Cottage
2014,4,14,15,34,ENG - Solid Waste,Sanitation,Cart - Garbage,18##,ROBSON ST,West End
2014,4,14,15,34,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,1##,E 4TH AV,Mount Pleasant
2014,4,14,15,36,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,62##,KILLARNEY ST,Killarney
2014,4,14,15,36,ENG - Solid Waste,Sanitation,Recycling Bag Request,16##,E GEORGIA ST,Grandview-Woodland
2014,4,14,15,37,ENG - Solid Waste,Sanitation,Recycling Box Request,16##,E GEORGIA ST,Grandview-Woodland
2014,4,14,15,38,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,25##,CAMBRIDGE ST,Hastings-Sunrise
2014,4,14,15,41,CSG - Licenses,Animal Control,Dead Animal Pickup Case,3400, - 3499 CHARLES ST,Hastings-Sunrise
2014,4,14,15,41,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),9##,DENMAN ST,West End
2014,4,14,15,42,ENG - Transportation,Traffic and Data Management,Curbside Sign - New,Intersection,ALMA ST and POINT GREY ROAD,Kitsilano
2014,4,14,15,44,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,31##,E GEORGIA ST,Hastings-Sunrise
2014,4,14,15,45,ENG - Solid Waste,Sanitation,Recycling Box Request,31##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,4,14,15,45,ENG - Solid Waste,Sanitation,Recycling Bag Request,31##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,4,14,15,46,CSG - Licenses & Inspections,Administration Branch,General Information Request SR,17##,W 12TH AV,Fairview
2014,4,14,15,47,ENG - Streets,Streets Operations,Sidewalk - Repair,31##,TURNER ST,Hastings-Sunrise
2014,4,14,15,48,ENG - Streets,Streets Operations,Street - Surface Water Flooding,46##,FRASER ST,Riley Park
2014,4,14,15,49,ENG - Solid Waste,Sanitation,Recycling Bag Request,26##,W 2ND AV,Kitsilano
2014,4,14,15,49,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,5##,E 27TH AV,Riley Park
2014,4,14,15,50,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,66##,COMMERCIAL ST,Victoria-Fraserview
2014,4,14,15,50,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,42##,JERICHO DRIVE,
2014,4,14,15,51,ENG - Streets,Streets Operations,Sidewalk - Repair,31##,TURNER ST,Hastings-Sunrise
2014,4,14,15,51,Business Planning & Services,311 Contact Centre,Citizen Feedback,5##,E 27TH AV,Riley Park
2014,4,14,15,51,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,51##,HOY ST,Renfrew-Collingwood
2014,4,14,15,51,ENG - Water & Sewer,Water Operations,Water General Inquiry,30##,KINGSWAY,Renfrew-Collingwood
2014,4,14,15,52,ENG - Solid Waste,Sanitation,Cart - Garbage,33##,MONMOUTH AV,Renfrew-Collingwood
2014,4,14,15,52,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),24##,EDDINGTON DRIVE,Arbutus Ridge
2014,4,14,15,52,PRB - Planning and Operations,Vegetation,Vegetation Maintenance SR,Intersection,DUNSMUIR ST and HORNBY ST,Downtown
2014,4,14,15,53,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,6##,W 57TH AV,Oakridge
2014,4,14,15,53,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),7##,E PENDER ST,Strathcona
2014,4,14,15,53,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,66##,COMMERCIAL ST,Victoria-Fraserview
2014,4,14,15,54,ENG - Solid Waste,Sanitation,Recycling Box Request,33##,MONMOUTH AV,Renfrew-Collingwood
2014,4,14,15,55,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),47##,HAGGART ST,Arbutus Ridge
2014,4,14,15,58,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,79##,ANGUS DRIVE,Marpole
2014,4,14,15,58,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,18##,E 8TH AV,Grandview-Woodland
2014,4,14,15,58,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,28##,PRINCE ALBERT ST,Mount Pleasant
2014,4,14,15,58,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,21##,W 48TH AV,Kerrisdale
2014,4,14,16,2,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,27##,YEW ST,Kitsilano
2014,4,14,16,8,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,5##,MAIN ST,Strathcona
2014,4,14,16,9,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,Intersection,VALLEY DRIVE and W 30TH AV,Arbutus Ridge
2014,4,14,16,11,ENG - Solid Waste,Sanitation,Cart - Garbage,32##,W 16TH AV,Kitsilano
2014,4,14,16,12,ENG - Streets,Streets Operations,Pothole - Repair,6##,E 44TH AV,Sunset
2014,4,14,16,13,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,56##,KNIGHT ST,Kensington-Cedar Cottage
2014,4,14,16,18,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,11##,VICTORIA DRIVE,Grandview-Woodland
2014,4,14,16,19,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,23##,BRUNSWICK ST,Mount Pleasant
2014,4,14,16,20,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,44##,W 5TH AV,West Point Grey
2014,4,14,16,20,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,2300, - 2399 CAMBRIDGE ST,
2014,4,14,16,20,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,22##,W 23RD AV,Arbutus Ridge
2014,4,14,16,21,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,49##,SOMERVILLE ST,Kensington-Cedar Cottage
2014,4,14,16,22,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,11##,BARCLAY ST,West End
2014,4,14,16,29,ENG - Transportation,Street Activities - Streets Horticulture,Horticulture Inquiry on Right-of-Way,Intersection,EAST BOULEVARD and W 66TH AV,Marpole
2014,4,14,16,33,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,13##,E 21ST AV,Kensington-Cedar Cottage
2014,4,14,16,34,ENG - Solid Waste,Sanitation,Cart - Garbage,37##,QUEBEC ST,Riley Park
2014,4,14,16,34,ENG - Streets,Streets Operations,Bridges & Structures - Repair,10##,CHESTNUT ST,
2014,4,14,16,35,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,52##,EARLES ST,Renfrew-Collingwood
2014,4,14,16,35,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),26##,YUKON ST,
2014,4,14,16,35,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,50##,PRINCE ALBERT ST,Kensington-Cedar Cottage
2014,4,14,16,36,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,20##,E 5TH AV,Grandview-Woodland
2014,4,14,16,36,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),26##,YUKON ST,
2014,4,14,16,40,ENG - Solid Waste,Sanitation,Recycling Bag Request,29##,W 3RD AV,Kitsilano
2014,4,14,16,42,Business Planning & Services,311 Contact Centre,Citizen Feedback,14##,QUEBEC ST,Downtown
2014,4,14,16,42,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,13##,E 15TH AV,Kensington-Cedar Cottage
2014,4,14,16,45,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,35##,TRIUMPH ST,Hastings-Sunrise
2014,4,14,16,47,CSG - Inspections,Property Use,PUI Noise General Inquiry Case,19##,W 2ND AV,Kitsilano
2014,4,14,16,48,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,10##,NICOLA ST,West End
2014,4,14,16,53,ENG - Solid Waste,Sanitation,Recycling Bag Request,42##,ELGIN ST,Kensington-Cedar Cottage
2014,4,14,16,54,ENG - Solid Waste,Sanitation,Recycling Bag Request,63##,BROOKS ST,Killarney
2014,4,14,16,55,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,##,GARDEN DRIVE,Grandview-Woodland
2014,4,14,16,55,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,HIGHBURY ST and W 10TH AV,West Point Grey
2014,4,14,16,56,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,16##,E 29TH AV,Kensington-Cedar Cottage
2014,4,14,16,57,CSG - Licenses,Animal Control,Holding Stray Case,19##,WINDERMERE ST,Hastings-Sunrise
2014,4,14,16,59,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,20##,E 4TH AV,Grandview-Woodland
2014,4,14,17,2,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,54##,MAIN ST,Riley Park
2014,4,14,17,3,ENG - Solid Waste,Sanitation,Street Litter Can Request,Intersection,COMMERCIAL DRIVE and E 5TH AV,Grandview-Woodland
2014,4,14,17,5,ENG - Solid Waste,Sanitation,Cart - Garbage,25##,KITCHENER ST,Hastings-Sunrise
2014,4,14,17,6,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,62##,BROOKS ST,Killarney
2014,4,14,17,8,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,34##,FLEMING ST,Kensington-Cedar Cottage
2014,4,14,17,8,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,4##,E 57TH AV,Sunset
2014,4,14,17,13,ENG - Solid Waste,Sanitation,Street Litter Can Request,Intersection,COMMERCIAL DRIVE and MCSPADDEN AV,
2014,4,14,17,15,ENG - Solid Waste,Sanitation,Cart - Garbage,38##,W 22ND AV,Dunbar Southlands
2014,4,14,17,21,ENG - Streets,Streets Operations,Pothole - Repair,25##,QUEBEC ST,Mount Pleasant
2014,4,14,17,21,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,##,E 4TH AV,Mount Pleasant
2014,4,14,17,23,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,12##,E 51ST AV,Sunset
2014,4,14,17,23,ENG - Solid Waste,Sanitation,Cart - Garbage,55##,CHESTER ST,Kensington-Cedar Cottage
2014,4,14,17,26,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,10##,E 13TH AV,Mount Pleasant
2014,4,14,17,33,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,12##,E 28TH AV,Kensington-Cedar Cottage
2014,4,14,17,35,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,##,W CORDOVA ST,Downtown
2014,4,14,17,40,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,33##,E 8TH AV,Hastings-Sunrise
2014,4,14,17,42,CSG - Inspections,Property Use,PUI Noise Complaint Case,11##,JERVIS ST,West End
2014,4,14,17,45,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,33##,E 8TH AV,Hastings-Sunrise
2014,4,14,17,46,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,25##,HOYLAKE AV,Victoria-Fraserview
2014,4,14,17,47,ENG - Solid Waste,Sanitation,Cart - Garbage,31##,E 16TH AV,Renfrew-Collingwood
2014,4,14,17,48,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,3##,E 34TH AV,Riley Park
2014,4,14,17,49,ENG - Solid Waste,Sanitation,Recycling Box Request,31##,E 16TH AV,Renfrew-Collingwood
2014,4,14,17,50,ENG - Solid Waste,Sanitation,Recycling Bag Request,32##,W 14TH AV,Kitsilano
2014,4,14,18,4,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,23##,W 7TH AV,Kitsilano
2014,4,14,18,5,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,42##,ELGIN ST,Kensington-Cedar Cottage
2014,4,14,18,11,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,5##,E 27TH AV,Riley Park
2014,4,14,18,15,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,45##,PERRY ST,Kensington-Cedar Cottage
2014,4,14,18,16,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,500, - 599 GORE AV,Strathcona
2014,4,14,18,16,ENG - Streets,Streets Operations,Street - Repair,1900, - 1999 E 1ST AV,Grandview-Woodland
2014,4,14,18,16,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,45##,PERRY ST,Kensington-Cedar Cottage
2014,4,14,18,20,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,41##,CROWN CRESCENT,West Point Grey
2014,4,14,18,22,CSG - Licenses,Animal Control,Dead Animal Pickup Case,4500, - 4599 W 4TH AV,West Point Grey
2014,4,14,18,22,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,31##,W 7TH AV,Kitsilano
2014,4,14,18,31,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,1##,E 10TH AV,Mount Pleasant
2014,4,14,18,32,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,##,E 26TH AV,Riley Park
2014,4,14,18,32,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,200, - 299 E 12TH AV,Mount Pleasant
2014,4,14,18,33,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,6##,E 57TH AV,Sunset
2014,4,14,18,35,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,5##,W 24TH AV,South Cambie
2014,4,14,18,35,ENG - Transportation,Traffic and Data Management,Curbside Sign - New,Intersection,FIR ST and W 8TH AV,Fairview
2014,4,14,18,36,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,5##,W 24TH AV,South Cambie
2014,4,14,18,40,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E 28TH AV and WINDSOR ST,Kensington-Cedar Cottage
2014,4,14,18,45,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,200, - 299 E 11TH AV,Mount Pleasant
2014,4,14,18,48,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,2##,KINGSWAY,Mount Pleasant
2014,4,14,18,49,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,11##,E 17TH AV,Kensington-Cedar Cottage
2014,4,14,18,49,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,Intersection,E 10TH AV and PRINCE EDWARD ST,Mount Pleasant
2014,4,14,18,50,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,14##,E KING EDWARD AV,Kensington-Cedar Cottage
2014,4,14,18,55,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,42##,ELGIN ST,Kensington-Cedar Cottage
2014,4,14,18,58,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,COMMERCIAL DRIVE and E 8TH AV,Grandview-Woodland
2014,4,14,19,7,Business Planning & Services,311 Contact Centre,Citizen Feedback,800, - 899 ROBSON ST,Downtown
2014,4,14,19,7,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,18##,W KING EDWARD AV,Shaughnessy
2014,4,14,19,13,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,400, - 499 BOUNDARY ROAD,
2014,4,14,19,17,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,8##,E 32ND AV,Kensington-Cedar Cottage
2014,4,14,19,17,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),26##,WILLIAM ST,Hastings-Sunrise
2014,4,14,19,18,ENG - Transportation,Traffic and Data Management,Crosswalk Marking - New,Intersection,FIR ST and GRANVILLE BRIDGE,
2014,4,14,19,36,ENG - Solid Waste,Sanitation,Recycling Box Request,15##,E 51ST AV,Victoria-Fraserview
2014,4,14,19,41,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E 45TH AV and PRINCE EDWARD ST,Sunset
2014,4,14,19,44,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,49##,INVERNESS ST,Kensington-Cedar Cottage
2014,4,14,19,51,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,26##,E 45TH AV,Victoria-Fraserview
2014,4,14,20,0,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,41##,KNIGHT ST,Kensington-Cedar Cottage
2014,4,14,20,5,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,4##,E 64TH AV,Sunset
2014,4,14,20,9,ENG - Solid Waste,Sanitation,Recycling Bag Request,13##,E 61ST AV,Sunset
2014,4,14,20,10,ENG - Solid Waste,Sanitation,Street Litter Can Request,1##,COLUMBIA ST,Downtown
2014,4,14,20,11,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),13##,E 61ST AV,Sunset
2014,4,14,20,12,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,74##,CULLODEN ST,Sunset
2014,4,14,20,16,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,70##,INVERNESS ST,Sunset
2014,4,14,20,17,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E 41ST AV and PRINCE EDWARD ST,Riley Park
2014,4,14,20,37,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,7##,E 55TH AV,Sunset
2014,4,14,20,50,CSG - Licenses,Animal Control,Lost Pets Case,15##,GRANDVIEW HWY NORTH,Grandview-Woodland
2014,4,14,21,1,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,8##,E 31ST AV,Kensington-Cedar Cottage
2014,4,14,21,10,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,80##,CHESTER ST,Sunset
2014,4,14,21,21,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,28##,E 23RD AV,Renfrew-Collingwood
2014,4,14,21,23,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,28##,E 23RD AV,Renfrew-Collingwood
2014,4,14,21,29,ENG - Solid Waste,Sanitation,Cart - Garbage,27##,W 21ST AV,Arbutus Ridge
2014,4,14,21,31,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),27##,W 21ST AV,Arbutus Ridge
2014,4,14,21,43,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,10##,RICHELIEU AV,Shaughnessy
2014,4,14,21,56,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,0, - 0 BURRARD BRIDGE,
2014,4,14,22,9,ENG - Streets,Streets Operations,Streets - General Issues,0, - 0 BURRARD BRIDGE,
2014,4,15,7,10,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,12##,BEACH AV,West End
2014,4,15,7,10,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,13##,W 10TH AV,Fairview
2014,4,15,7,14,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,1##,W 7TH AV,Mount Pleasant
2014,4,15,7,14,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,4##,E BROADWAY,Mount Pleasant
2014,4,15,7,22,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,42##,JOHN ST,Riley Park
2014,4,15,7,24,Business Planning & Services,311 Contact Centre,Citizen Feedback,42##,JOHN ST,Riley Park
2014,4,15,7,32,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),17##,E 8TH AV,Grandview-Woodland
2014,4,15,7,37,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,58##,LINCOLN ST,Killarney
2014,4,15,7,38,PRB - Planning and Operations,Vegetation,Vegetation Maintenance SR,4300, - 4399 FRASER ST,Kensington-Cedar Cottage
2014,4,15,7,38,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,##,EXPO BOULEVARD,Downtown
2014,4,15,7,41,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,6##,E 27TH AV,Riley Park
2014,4,15,7,42,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,58##,LINCOLN ST,Killarney
2014,4,15,7,42,ENG - Water & Sewer,Water Operations,Water Pressure or No Water Issue,23##,TRUTCH ST,Kitsilano
2014,4,15,7,53,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,14##,KOOTENAY ST,Hastings-Sunrise
2014,4,15,8,1,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,40##,W 15TH AV,West Point Grey
2014,4,15,8,14,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,29##,W 19TH AV,Arbutus Ridge
2014,4,15,8,15,ENG - Water & Sewer,Water Operations,Water General Inquiry,13##,POWELL ST,Grandview-Woodland
2014,4,15,8,17,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,12##,SE MARINE DRIVE,Sunset
2014,4,15,8,20,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,E 26TH AV and KNIGHT ST,Kensington-Cedar Cottage
2014,4,15,8,22,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,8##,E 11TH AV,Mount Pleasant
2014,4,15,8,22,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),46##,WALDEN ST,Riley Park
2014,4,15,8,24,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,Intersection,CROMPTON ST and E KENT AV NORTH,Sunset
2014,4,15,8,32,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),23##,WOODLAND DRIVE,Grandview-Woodland
2014,4,15,8,32,ENG - Streets,Traffic and Electrical Operations,Street Light - Flat Glass Fixture Request,23##,QUAYSIDE COURT,Victoria-Fraserview
2014,4,15,8,35,ENG - Transportation,Active Transportation,Bicycle Route Map Request,23##,QUAYSIDE COURT,Victoria-Fraserview
2014,4,15,8,35,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,35##,EUCLID AV,Renfrew-Collingwood
2014,4,15,8,37,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,3##,E 51ST AV,Sunset
